157 2 127 seq158 k__Bacteria p__Actinobacteria c__Actinobacteria o__Pseudonocardiales f__Pseudonocardiaceae g__Pseudonocardia s__unidentified
158 0 127 seq159 k__Bacteria p__Firmicutes c__Erysipelotrichia o__Erysipelotrichales f__Erysipelotrichaceae g__Faecalitalea s__unidentified
159 2 126 seq160 None
160 2 126 seq161 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadaceae g__Rudaea s__cellulosilytica
161 2 125 seq162 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_(Subgroup_1) g__Acidobacterium s__unidentified
162 2 125 seq163 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__DA101_soil_group g__unidentified s__unidentified
163 2 125 seq164 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__TRA3-20 f__bacterium_TG152 g__bacterium s__TG152
164 2 125 seq165 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__unidentified
165 2 125 seq166 k__Bacteria p__Actinobacteria c__Actinobacteria o__Streptomycetales f__Streptomycetaceae g__Streptomyces s__albosporeus-aurantiacus-bungoensis-flavovariabilis-polychromogenes-roseoviolascens-xantholiticus
166 2 124 seq167 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__Gemmatimonas s__unidentified
167 2 124 seq168 None
168 2 124 seq169 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__DA111 g__unidentified s__unidentified
169 2 124 seq170 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__unidentified g__uous_taxa s__uous_taxa
170 0 123 seq171 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__unidentified s__unidentified
171 2 122 seq172 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__unidentified g__Candidatus s__unidentified
172 2 122 seq173 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__unidentified s__unidentified
173 2 122 seq174 k__Bacteria p__Verrucomicrobia c__Opitutae o__Opitutales f__Opitutaceae g__Opitutus s__unidentified
174 2 121 seq175 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
175 2 121 seq176 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__unidentified s__unidentified
176 2 121 seq177 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__Gaiellaceae g__Gaiella s__unidentified
177 2 120 seq178 k__Bacteria p__Actinobacteria c__Actinobacteria o__Propionibacteriales f__Nocardioidaceae g__Kribbella s__aluminosa-jejuensis-karoonensis-shirazensis-solani
178 2 120 seq179 k__Bacteria p__Nitrospirae c__Nitrospira o__Nitrospirales f__0319-6A21 g__uous_taxa s__uous_taxa
179 2 120 seq180 k__Bacteria p__Chloroflexi c__KD4-96 o__uous_taxa f__uous_taxa g__uous_taxa s__uous_taxa
180 2 120 seq181 k__Bacteria p__Chloroflexi c__KD4-96 o__unidentified f__unidentified g__unidentified s__unidentified
181 2 119 seq182 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__unidentified s__unidentified
182 0 51 seq183 k__Bacteria p__Firmicutes c__Erysipelotrichia o__Erysipelotrichales f__Erysipelotrichaceae g__Erysipelatoclostridium s__spiroforme
182 1 67 seq183 k__Bacteria p__Firmicutes c__Erysipelotrichia o__Erysipelotrichales f__Erysipelotrichaceae g__Erysipelatoclostridium s__spiroforme
183 2 118 seq184 k__Bacteria p__Chloroflexi c__KD4-96 o__uous_taxa f__uous_taxa g__uous_taxa s__uous_taxa
184 2 118 seq185 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Planococcaceae g__Sporosarcina s__siberiensis
185 2 117 seq186 k__Bacteria p__Actinobacteria c__Actinobacteria o__Corynebacteriales f__Mycobacteriaceae g__Mycobacterium s__2b-G6-aubagnense-insubricum-mucogenicum-pallens-phocaicum-rhodesiae
186 2 116 seq187 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadales_Incertae_Sedis g__Acidibacter s__unidentified
187 2 115 seq188 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Alicyclobacillaceae g__Tumebacillus s__unidentified
188 2 115 seq189 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
189 2 114 seq190 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
190 2 114 seq191 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
191 2 113 seq192 k__Bacteria p__Actinobacteria c__Actinobacteria o__Streptosporangiales f__Thermomonosporaceae g__Actinoallomurus-Actinomadura s__bangladeshensis-darangshiensis-oryzae-pelletieri-rifamycini
192 2 112 seq193 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Rhodocyclales f__Rhodocyclaceae g__Azospira s__unidentified
193 2 112 seq194 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Cystobacteraceae g__Cystobacter s__violaceus
194 2 111 seq195 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_4 f__RB41 g__uous_taxa s__uous_taxa
195 2 111 seq196 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
196 2 111 seq197 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
197 2 111 seq198 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__Gaiellaceae g__Gaiella s__unidentified
198 2 111 seq199 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__uous_taxa s__uous_taxa
199 2 111 seq200 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Xanthobacteraceae g__Variibacter s__unidentified
200 2 110 seq201 None
201 2 110 seq202 k__Bacteria p__Actinobacteria c__Actinobacteria o__Streptomycetales f__Streptomycetaceae g__Streptomyces s__albidoflavus-albus-coeruleofuscus-coeruleorubidus-diastaticus-enissocaesilis-flavoviridis-globosus-glomeratus-griseoflavus-griseus-leeuwenhoekii-lienomycini-litmocidini-lividans-pseudogriseolus-rochei-rutgersensis-tendae-violaceoruber-viridodiastaticus
202 1 110 seq203 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Lachnoclostridium-Lachnospiraceae s__unidentified
203 2 110 seq204 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Bradyrhizobiaceae g__Bradyrhizobium s__ganzhouense-yuanmingense
204 2 109 seq205 k__Bacteria p__Verrucomicrobia c__OPB35_soil_group o__unidentified f__unidentified g__unidentified s__unidentified
205 2 109 seq206 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Bacillaceae g__Bacillus s__aryabhattai-flexus-megaterium
206 2 109 seq207 k__Bacteria p__Bacteroidetes c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Flavobacterium s__unidentified
207 2 109 seq208 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_4 f__unidentified g__Blastocatella s__unidentified
208 2 109 seq209 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Xanthobacteraceae g__Variibacter s__unidentified
209 2 109 seq210 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Oligoflexales f__unidentified g__unidentified s__unidentified
210 2 108 seq211 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__480-2 g__uous_taxa s__uous_taxa
211 2 108 seq212 k__Bacteria p__Chloroflexi c__KD4-96 o__uous_taxa f__uous_taxa g__uous_taxa s__uous_taxa
212 2 108 seq213 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__unidentified g__unidentified s__unidentified
213 2 108 seq214 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Ferruginibacter s__unidentified
214 2 108 seq215 k__Bacteria p__Actinobacteria c__Actinobacteria o__Streptomycetales f__Streptomycetaceae g__Streptomyces s__baliensis-cocklensis-ferralitis-mucoflavus-paucisporeus-rubidus-yanglinensis
215 2 107 seq216 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__Gaiellaceae g__Gaiella s__unidentified
216 2 107 seq217 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
217 2 107 seq218 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_2 f__bacterium_Ellin7509 g__bacterium s__Ellin7509
218 2 106 seq219 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
219 2 105 seq220 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_Subgroup_1 g__Candidatus s__Koribacter
220 2 105 seq221 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__unidentified s__unidentified
221 2 105 seq222 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Rhodoplanes s__unidentified
222 2 105 seq223 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_4 f__RB41 g__uous_taxa s__uous_taxa
223 2 105 seq224 None
224 2 104 seq225 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__unidentified s__unidentified
225 2 104 seq226 k__Bacteria p__Chloroflexi c__Thermomicrobia o__JG30-KF-CM45 f__bacterium_Ellin6537 g__bacterium s__Ellin6537
226 2 104 seq227 k__Bacteria p__Acidobacteria c__Subgroup_22 o__unidentified f__unidentified g__unidentified s__unidentified
227 2 104 seq228 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__GR-WP33-30 f__uous_taxa g__uous_taxa s__uous_taxa
228 2 104 seq229 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
229 2 104 seq230 None
230 2 104 seq231 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
231 2 103 seq232 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__unidentified g__uous_taxa s__uous_taxa
232 2 103 seq233 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_4 f__RB41 g__uous_taxa s__uous_taxa
233 2 102 seq234 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Rhizobiales_Incertae_Sedis g__Rhizomicrobium s__unidentified
234 1 102 seq235 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__Butyricicoccus s__pullicaecorum
235 2 102 seq236 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__unidentified g__Candidatus s__unidentified
236 2 102 seq237 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_Subgroup_1 g__Candidatus s__Koribacter
237 2 102 seq238 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__Patulibacteraceae g__Patulibacter s__unidentified
238 2 101 seq239 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
239 2 101 seq240 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__unidentified s__unidentified
240 2 101 seq241 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_Subgroup_1 g__Candidatus s__Koribacter
241 2 100 seq242 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Planococcaceae g__Filibacter-Sporosarcina s__koreensis-luteola-pasteurii-thermotolerans
242 2 100 seq243 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__uous_taxa s__uous_taxa
243 2 100 seq244 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__unidentified s__unidentified
244 2 99 seq245 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__unidentified g__unidentified s__unidentified
245 2 99 seq246 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
246 2 99 seq247 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Xanthobacteraceae g__Pseudolabrys s__unidentified
247 0 99 seq248 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Lachnoclostridium-Lachnospiraceae s__unidentified
248 2 98 seq249 None
249 0 48 seq250 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__unidentified s__unidentified
249 1 50 seq250 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Ruminococcaceae g__unidentified s__unidentified
250 1 98 seq251 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Alcaligenaceae g__Sutterella s__wadsworthensis
251 2 98 seq252 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
252 2 98 seq253 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__Acidimicrobiaceae g__unidentified s__unidentified
253 2 97 seq254 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_Subgroup_1 g__Candidatus s__Koribacter
254 2 97 seq255 k__Bacteria p__Verrucomicrobia c__OPB35_soil_group o__unidentified f__unidentified g__unidentified s__unidentified
255 2 96 seq256 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micrococcales f__Intrasporangiaceae g__unidentified s__unidentified
256 2 96 seq257 k__Bacteria p__Chloroflexi c__KD4-96 o__unidentified f__unidentified g__unidentified s__unidentified
257 2 96 seq258 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__DA111 g__unidentified s__unidentified
258 2 96 seq259 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__Solirubrobacteraceae g__Solirubrobacter s__unidentified
259 2 96 seq260 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__unidentified s__unidentified
260 2 96 seq261 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
261 2 96 seq262 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__unidentified g__Candidatus s__unidentified
262 2 95 seq263 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Bacillaceae g__Bacillus s__flexus-megaterium
263 2 94 seq264 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Bacillaceae g__Bacillus s__arbutinivorans-bataviensis-djibelorensis-drentensis-fumarioli-mesonae-novalis-pocheonensis-senegalensis-soli-thermocopriae-vireti
264 2 94 seq265 k__Bacteria p__Bacteroidetes c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Flavobacterium s__unidentified
265 2 94 seq266 None
266 2 94 seq267 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Planococcaceae g__Sporosarcina s__soli
267 2 94 seq268 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_3 f__unidentified g__Candidatus s__unidentified
268 2 93 seq269 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__Acidimicrobiaceae g__unidentified s__unidentified
269 2 93 seq270 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__unidentified g__unidentified s__unidentified
270 2 92 seq271 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__Acidimicrobiaceae g__unidentified s__unidentified
271 2 92 seq272 k__Bacteria p__Nitrospirae c__Nitrospira o__Nitrospirales f__0319-6A21 g__uous_taxa s__uous_taxa
272 2 91 seq273 k__Bacteria p__Actinobacteria c__Actinobacteria o__Streptosporangiales f__Thermomonosporaceae g__Actinomadura s__pelletieri-rifamycini
273 2 91 seq274 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__unidentified g__unidentified s__unidentified
274 2 91 seq275 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Caulobacterales f__Caulobacteraceae g__Phenylobacterium s__mobile-muchangponense
275 2 91 seq276 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__YNPFFP1 g__bacterium s__Ellin301
276 2 91 seq277 None
277 2 90 seq278 k__Bacteria p__Chloroflexi c__KD4-96 o__unidentified f__unidentified g__unidentified s__unidentified
278 2 90 seq279 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__DA101_soil_group g__unidentified s__unidentified
279 2 90 seq280 k__Bacteria p__Actinobacteria c__Actinobacteria o__Pseudonocardiales f__Pseudonocardiaceae g__Pseudonocardia s__unidentified
280 2 89 seq281 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__unidentified
281 2 89 seq282 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Frankiaceae g__Jatrophihabitans s__endophyticus
282 2 89 seq283 None
283 2 89 seq284 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__Patulibacteraceae g__Patulibacter s__unidentified
284 2 89 seq285 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
285 2 87 seq286 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__unidentified
286 2 87 seq287 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_4 f__unidentified g__Blastocatella s__unidentified
287 2 87 seq288 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_17 f__uous_taxa g__uous_taxa s__uous_taxa
288 2 86 seq289 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__unidentified f__unidentified g__unidentified s__unidentified
289 2 86 seq290 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__480-2 g__unidentified s__unidentified
290 2 86 seq291 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Planococcaceae g__Sporosarcina s__soli
291 2 86 seq292 k__Bacteria p__Bacteroidetes c__Flavobacteriia o__Flavobacteriales f__Flavobacteriaceae g__Flavobacterium s__unidentified
292 2 86 seq293 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
293 2 86 seq294 k__Bacteria p__Acidobacteria c__Holophagae o__Subgroup_7 f__uous_taxa g__uous_taxa s__uous_taxa
294 2 85 seq295 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_(Subgroup_1) g__unidentified s__unidentified
295 2 85 seq296 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__unidentified g__uous_taxa s__uous_taxa
296 2 84 seq297 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
297 2 84 seq298 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Pedomicrobium s__unidentified
298 2 84 seq299 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__unidentified f__unidentified g__unidentified s__unidentified
299 2 83 seq300 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__unidentified g__unidentified s__unidentified
300 2 83 seq301 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_Subgroup_1 g__Candidatus s__Koribacter
301 2 83 seq302 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Polyangiaceae g__Sorangium s__unidentified
302 2 83 seq303 k__Bacteria p__Bacteroidetes c__Cytophagia o__Cytophagales f__Cytophagaceae g__Adhaeribacter s__terreus
303 0 82 seq304 k__Bacteria p__Firmicutes c__Erysipelotrichia o__Erysipelotrichales f__Erysipelotrichaceae g__Erysipelatoclostridium s__unidentified
304 2 82 seq305 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__GR-WP33-30 f__uous_taxa g__uous_taxa s__uous_taxa
305 2 82 seq306 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Nakamurellaceae g__Nakamurella s__multipartita
306 2 82 seq307 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Sphingomonadales f__Sphingomonadaceae g__Sphingomonas s__daechungensis
307 2 81 seq308 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__unidentified g__unidentified s__unidentified
308 2 81 seq309 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__unidentified s__unidentified
309 2 81 seq310 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Xanthobacteraceae g__Pseudolabrys s__unidentified
310 2 81 seq311 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__480-2 g__uous_taxa s__uous_taxa
311 2 81 seq312 None
312 2 81 seq313 None
313 2 81 seq314 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Ramlibacter s__solisilvae
314 2 81 seq315 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Bacillaceae g__Bacillus s__panacisoli
315 2 80 seq316 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__unidentified s__unidentified
316 2 80 seq317 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_Subgroup_1 g__Candidatus s__Koribacter
317 2 80 seq318 k__Bacteria p__Verrucomicrobia c__Opitutae o__Opitutales f__Opitutaceae g__Opitutus s__unidentified
318 2 80 seq319 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__Gemmatimonas s__unidentified
319 2 80 seq320 k__Bacteria p__Proteobacteria c__Gammaproteobacteria o__Xanthomonadales f__Xanthomonadaceae g__Arenimonas s__unidentified
320 2 80 seq321 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Phyllobacteriaceae g__Mesorhizobium s__abyssinicae-amorphae-huakuii-loti-opportunistum-plurifarium-shonense
321 2 80 seq322 k__Bacteria p__Actinobacteria c__Acidimicrobiia o__Acidimicrobiales f__unidentified g__uous_taxa s__uous_taxa
322 2 80 seq323 k__Bacteria p__Acidobacteria c__Acidobacteria o__Acidobacteriales f__Acidobacteriaceae_Subgroup_1 g__Candidatus s__Koribacter
323 2 80 seq324 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__YNPFFP1 g__unidentified s__unidentified
324 2 80 seq325 None
325 2 80 seq326 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Oxalobacteraceae g__Massilia s__flava
326 2 79 seq327 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__unidentified g__unidentified s__unidentified
327 2 79 seq328 None
328 2 79 seq329 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Rhizobiales_Incertae_Sedis g__Rhizomicrobium s__unidentified
329 2 79 seq330 k__Bacteria p__Acidobacteria c__Holophagae o__Subgroup_10 f__ABS-19 g__Acidobacteria s__bacterium
330 2 79 seq331 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Rhodocyclales f__Rhodocyclaceae g__Azospira s__unidentified
331 2 78 seq332 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Burkholderiales f__Comamonadaceae g__Leptothrix s__mobilis
332 2 78 seq333 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__alphaI_cluster g__uous_taxa s__uous_taxa
333 2 78 seq334 k__Bacteria p__Nitrospirae c__Nitrospira o__Nitrospirales f__0319-6A21 g__uous_taxa s__uous_taxa
334 2 78 seq335 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micromonosporales f__Micromonosporaceae g__unidentified s__unidentified
335 2 78 seq336 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
336 2 77 seq337 k__Bacteria p__Firmicutes c__Bacilli o__Bacillales f__Planococcaceae g__Sporosarcina s__luteola-pasteurii
337 2 77 seq338 None
338 2 77 seq339 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__Gemmatimonas s__unidentified
339 2 77 seq340 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micromonosporales f__Micromonosporaceae g__Rugosimonospora s__acidiphila-africana
340 2 76 seq341 k__Bacteria p__Acidobacteria c__Acidobacteria o__Subgroup_6 f__uous_taxa g__uous_taxa s__uous_taxa
341 2 76 seq342 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Gaiellales f__Gaiellaceae g__Gaiella s__unidentified
342 2 76 seq343 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Acidothermaceae g__Acidothermus s__unidentified
343 2 76 seq344 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Polyangiaceae g__Minicystis s__rosea
344 2 76 seq345 k__Bacteria p__Bacteroidetes c__Sphingobacteriia o__Sphingobacteriales f__Chitinophagaceae g__Ferruginibacter s__unidentified
345 1 76 seq346 k__Bacteria p__Firmicutes c__Clostridia o__Clostridiales f__Lachnospiraceae g__Blautia s__unidentified
346 2 75 seq347 k__Bacteria p__Gemmatimonadetes c__Gemmatimonadetes o__Gemmatimonadales f__Gemmatimonadaceae g__Gemmatimonas s__unidentified
347 2 75 seq348 k__Bacteria p__Proteobacteria c__Deltaproteobacteria o__Myxococcales f__Haliangiaceae g__Haliangium s__unidentified
348 2 75 seq349 None
349 2 75 seq350 k__Bacteria p__Firmicutes c__Erysipelotrichia o__Erysipelotrichales f__Erysipelotrichaceae g__Turicibacter s__sanguinis
350 2 75 seq351 None
351 2 75 seq352 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhizobiales f__Hyphomicrobiaceae g__Rhodoplanes s__unidentified
352 2 74 seq353 k__Bacteria p__Actinobacteria c__Thermoleophilia o__Solirubrobacterales f__Solirubrobacteraceae g__Solirubrobacter s__unidentified
353 2 74 seq354 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__unidentified g__unidentified s__unidentified
354 2 74 seq355 k__Bacteria p__Proteobacteria c__Alphaproteobacteria o__Rhodospirillales f__DA111 g__unidentified s__unidentified
355 2 74 seq356 k__Bacteria p__Proteobacteria c__Betaproteobacteria o__Nitrosomonadales f__Nitrosomonadaceae g__unidentified s__unidentified
356 2 74 seq357 None
357 2 73 seq358 k__Bacteria p__Verrucomicrobia c__Spartobacteria o__Chthoniobacterales f__unidentified g__unidentified s__unidentified
358 2 73 seq359 k__Bacteria p__Actinobacteria c__Actinobacteria o__Micromonosporales f__Micromonosporaceae g__Actinoplanes s__unidentified
359 2 73 seq360 k__Bacteria p__Actinobacteria c__Actinobacteria o__Frankiales f__Frankiaceae g__Jatrophihabitans s__unidentified
360 2 73 seq361 None
